  1376 Michelle           E. Bowell       12.2   0.15                    0   0   0   0   0   0 27236 1243 20101031 255.080315 156.116371 163.534729  3.550635 0.21484558   2.22848934 20100715 1.6E-02  1.6E-05 20100919 7.7E-02 20110619 7.7E-02 20110619 7.6E-02 20110619
  1377 Roberbauxa         E. Bowell       13.1   0.15                    0   0   0   0   0   0 27078  972 20101031 291.675553 356.620156 223.282625  6.027440 0.09397724   2.26006119 20100811 2.4E-02  6.0E-05 20100919 6.3E-02 20110401 7.4E-02 20180511 7.4E-02 20180511
  1378 Leonce             E. Bowell       12.1   0.15       18.2         0   0   0   0   0   0 27190 1055 20101031  85.265777 202.333518  43.606401  3.590829 0.14812442   2.37643364 20100908 4.9E-02 -3.3E-04 20100919 4.0E-02 20111212 8.6E-02 20170625 8.6E-02 20170625
  1379 Lomonosowa         E. Bowell       11.05  0.15       21.0         0   0   0   0   0   0 38261  885 20101031 193.752559  31.983834 169.907641 15.605888 0.09046622   2.52507653 20100811 5.0E-02  2.6E-04 20100919 5.4E-02 20101021 8.0E-02 20170626 8.0E-02 20170626
  1380 Volodia            E. Bowell       11.6   0.15                    0   0   0   0   0   0 27186  809 20101031  84.300634 242.639867 359.614769 10.480570 0.09670891   3.15663084 20100908 4.8E-02 -1.7E-04 20100919 4.4E-02 20111106 7.9E-02 20200508 7.9E-02 20200508
  1381 Danubia            E. Bowell       12.29  0.15       24.0         0   0   0   0   0   0 29094 1046 20101031 122.002354  29.145100 351.975721  4.695161 0.18059611   2.48903243 20100708 2.1E-02  2.2E-05 20100919 4.6E-02 20110328 1.2E-01 20160710 1.3E-01 20200720
  1382 Gerti              E. Bowell       12.2   0.15                    0   0   0   0   0   0 31071 1073 20101031 233.847407 246.717766 353.138517  1.562652 0.13259239   2.21934583 20100307 2.3E-02  9.4E-05 20100919 4.8E-02 20110130 7.9E-02 20150617 7.9E-02 20150617
  1383 Limburgia          E. Bowell       11.5   0.15       22.3         0   0   0   0   0   0 31789 1180 20101031  20.911887 165.385957 193.750857  0.051476 0.19264724   3.07763102 20100829 5.2E-02  2.8E-04 20100919 5.7E-02 20101022 7.2E-02 20150829 7.2E-02 20150829
  1384 Kniertje           E. Bowell       11.5   0.15       26.7         0   0   0   0   0   0 27603 1003 20101031  85.240170 276.338800 152.905532 11.850867 0.18131269   2.67753520 20100713 2.0E-02  9.5E-06 20100919 4.4E-02 20110418 6.6E-02 20131021 6.6E-02 20131021
  1385 Gelria             E. Bowell       10.7   0.15       22.2         0   0   0   0   0   0 27335  978 20101031 109.070613 259.156298 115.061017  6.928031 0.10538067   2.74113527 20100630 2.4E-02  6.2E-05 20100919 4.9E-02 20110226 7.7E-02 20170706 7.7E-02 20170706
  1386 Storeria           E. Bowell       12.6   0.15                    0   0   0   0   0   0 27286  738 20101031 245.739088 152.851177 161.647871 11.812804 0.28506071   2.36614031 20100713 2.2E-02  8.4E-06 20100919 6.1E-02 20110503 1.2E-01 20150803 1.2E-01 20150803
  1387 Kama               E. Bowell       12.9   0.15                    0   0   0   0   0   0 27042  729 20101031  64.693214 125.436033 203.175279  5.531707 0.20907597   2.25796389 20090913 3.6E-02  2.8E-04 20100919 5.4E-02 20101125 1.0E-01 20130825 1.0E-01 20130825
  1388 Aphrodite          E. Bowell       10.9   0.15       25.2         0   0   0   0   0   0 27218  918 20101031 173.217449 256.567351  54.506022 11.179082 0.09447448   3.01796523 20100418 2.8E-02  7.1E-05 20100919 4.8E-02 20110210 7.7E-02 20180710 7.7E-02 20180710
  1389 Onnie              E. Bowell       11.64  0.15       28.1         0   0   0   0   0   0 27263 1324 20101031  65.648152 307.848458 174.694034  2.043451 0.01483406   2.86652286 20100630 2.1E-02  8.0E-06 20100919 4.9E-02 20110508 5.7E-02 20170822 5.7E-02 20170822
  1390 Abastumani         E. Bowell        9.40  0.15 0.71 101.6 C       0   0   0   0   0   0 29372  952 20101031 293.305720 334.223936  29.271654 19.989569 0.02784613   3.43182752 20100418 4.4E-02 -1.8E-04 20100919 5.8E-02 20100629 6.4E-02 20170815 6.4E-02 20170815
  1391 Carelia            E. Bowell       12.07  0.15 0.87               0   0   0   0   0   0 27145  919 20101031 100.841375  85.053164 103.559327  7.585837 0.16687050   2.54614653 20100713 3.6E-02 -2.6E-04 20100919 4.4E-02 20111005 7.3E-02 20180613 7.3E-02 20180613
  1392 Pierre             E. Bowell       11.72  0.15 0.76  26.4         0   0   0   0   0   0 26874  739 20101031  20.180784  43.746397 358.301583 12.266158 0.20096511   2.60773314 20091025 5.2E-02  2.7E-04 20100919 8.1E-02 20101217 1.0E-01 20141110 1.0E-01 20141110
  1393 Sofala             E. Bowell       12.2   0.15                    0   0   0   0   0   0 26930 1045 20101031 217.496226 183.653045  56.783057  5.850521 0.11059910   2.43274833 20100307 2.8E-02  1.4E-04 20100919 4.9E-02 20110105 7.7E-02 20160629 7.7E-02 20160629
  1394 Algoa              E. Bowell       12.5   0.15                    0   0   8   0   0   0 26882 1043 20101031 168.791795 113.078547 178.924431  2.671023 0.07755474   2.43812954 20100307 2.6E-02  9.1E-05 20100919 4.6E-02 20110120 6.9E-02 20160621 7.4E-02 20200722
  1395 Aribeda            E. Bowell       11.4   0.15       20.8         0   0   0   0   0   0 27022  979 20101031 289.591970 111.341118 245.039582  8.654260 0.05457012   3.20114568 20100726 3.5E-02 -1.3E-04 20100919 5.4E-02 20110830 6.0E-02 20160629 6.0E-02 20160628
  1396 Outeniqua          E. Bowell       12.0   0.15       10.9         0   0   0   0   0   0 28947 1133 20101031  42.494825 266.596950 359.603392  4.498387 0.16396326   2.24826540 20100708 4.2E-02 -3.6E-04 20100919 4.2E-02 20111204 7.7E-02 20100708 9.4E-02 20200530
  1397 Umtata             E. Bowell       11.47  0.15                    0   0   0   0   0   0 26966 1290 20101031 333.829636 205.722836  77.518785  3.512858 0.24999932   2.68440996 20100630 2.0E-02 -5.8E-06 20100919 5.2E-02 20110916 7.7E-02 20150703 7.7E-02 20150703
  1398 Donnera            E. Bowell       10.1   0.15       34.5         0   0   0   0   0   0 26777  815 20101031  63.881316  71.510965 297.163309 11.830152 0.10699401   3.15590893 20100110 3.8E-02  1.6E-04 20100919 5.6E-02 20101224 7.1E-02 20190606 7.0E-02 20190606
  1399 Teneriffa          E. Bowell       13.8   0.15                    0   0   8   0   0   0 26888  861 20101031 135.697964 223.697885 161.709358  6.509255 0.16555494   2.21650299 20100713 1.8E-02  1.7E-05 20100919 4.5E-02 20110423 7.3E-02 20120926 7.3E-02 20120926
  1400 Tirela             E. Bowell       11.5   0.15                    0   0   0   0   0   0 29054  808 20101031 232.903932 109.509024 210.753455 15.547404 0.23671622   3.12345660 20100527 2.6E-02 -6.5E-06 20100919 4.5E-02 20110412 8.0E-02 20120728 8.0E-02 20120728
  1401 Lavonne            E. Bowell       12.25  0.15 0.88               0   0   0   0   0   0 27237  924 20101031 240.092223  70.939485 277.640012  7.285974 0.17952199   2.22695664 20100604 2.0E-02 -1.6E-07 20100919 6.9E-02 20110711 7.2E-02 20181009 7.2E-02 20181009
  1402 Eri                E. Bowell       13.0   0.15                    0   0   0   0   0   0 27027  701 20101031 336.796815  10.637628 267.073824 14.273252 0.15256536   2.68470242 20100811 2.8E-02 -5.5E-05 20100919 6.0E-02 20110829 7.7E-02 20150630 7.7E-02 20150630
  1403 Idelsonia          E. Bowell       10.6   0.15       32.6         0   0   0   0   0   0 26919  958 20101031 187.170712 192.049936 157.125141 10.146300 0.29037699   2.72134989 20100713 1.9E-02  4.5E-06 20100919 3.5E-02 20110404 7.8E-02 20171025 7.8E-02 20171025
  1404 Ajax               E. Bowell        9.0   0.15       81.6         0   0   0   0   0   0 26841  603 20101031  28.304814  60.212119 332.969121 18.011794 0.11438218   5.30130546 20100630 5.7E-02  1.7E-04 20100919 7.1E-02 20101221 7.7E-02 20180717 7.7E-02 20180717
  1405 Sibelius           E. Bowell       12.3   0.15       12.2         0   0   0   0   0   0 27034  915 20101031 303.198897  95.674078 312.163963  7.035145 0.14643969   2.25189226 20100908 3.8E-02 -3.1E-04 20100919 4.8E-02 20120210 6.8E-02 20141204 6.8E-02 20141204
  1406 Komppa             E. Bowell       10.6   0.15       25.9         0   0   0   0   0   0 27007  839 20101031 225.799836  85.504143 333.352629 12.424232 0.09819262   2.69496958 20100908 4.2E-02 -1.6E-04 20100919 5.9E-02 20110906 7.3E-02 20190612 7.3E-02 20200923
  1407 Lindelof           E. Bowell       10.6   0.15       21.0         0   0   0   0   0   0 38315  916 20101031  57.090528 109.371259 269.144091  5.805634 0.28157090   2.76354395 20091205 3.0E-02  9.2E-05 20100919 5.0E-02 20110118 8.1E-02 20141018 8.1E-02 20141018
  1408 Trusanda           E. Bowell       11.0   0.15       32.5         0   0   0   0   0   0 26861 1105 20101031 211.121262 187.967804 201.789371  8.347528 0.08960826   3.11030502 20100726 2.6E-02 -3.0E-05 20100919 5.5E-02 20110626 7.0E-02 20181115 6.9E-02 20181115
  1409 Isko               E. Bowell       10.6   0.15       35.5         0   0   0   0   0   0 28279 1159 20101031  51.003008 204.990288 177.596614  6.705361 0.05588789   2.67541399 20100908 3.1E-02  1.7E-04 20100919 5.1E-02 20101224 5.6E-02 20200119 5.6E-02 20200119
  1410 Margret            E. Bowell       11.1   0.15       22.6         0   0   0   0   0   0 26755  831 20101031 102.181373 231.332505 171.001360 10.349495 0.10203286   3.02199976 20100713 2.7E-02  1.0E-05 20100919 4.8E-02 20110319 7.8E-02 20191102 7.8E-02 20191102
  1411 Brauna             E. Bowell       10.9   0.15       31.2         0   0   0   0   0   0 26777  772 20101031 175.870431  91.504628 284.779751  8.052008 0.05328757   3.00498079 20100630 2.9E-02  1.6E-05 20100919 6.3E-02 20110506 7.6E-02 20181015 7.6E-02 20181015
  1412 Lagrula            E. Bowell       12.8   0.15                    0   0   0   0   0   0 29481 1065 20101031 177.707574  14.124367  66.158003  4.717269 0.11280918   2.21423332 20100731 2.2E-02 -5.1E-05 20100919 4.5E-02 20110831 6.1E-02 20181116 6.1E-02 20181116
  1413 Roucarie           E. Bowell       10.9   0.15       21.4         0   0   0   0   0   0 26720  900 20101031  28.930165 301.360963 178.800170 10.227825 0.06206102   3.02215843 20100708 3.1E-02  1.3E-05 20100919 5.6E-02 20110325 6.7E-02 20160229 6.8E-02 20201224
  1414 Jerome             E. Bowell       12.4   0.15       17.2         0   0   0   0   0   0 26577  825 20101031 299.671751   2.835589 143.799892  8.856760 0.15956571   2.78433943 20091123 3.9E-02  2.3E-04 20100919 6.1E-02 20101215 6.7E-02 20160129 6.7E-02 20160129
  1415 Malautra           E. Bowell       12.19  0.15 0.86  14.5         0   0   0   0   0   0 37800 1092 20101031  31.292375 240.018487 329.367082  3.427333 0.08705908   2.22344965 20100630 2.4E-02 -7.8E-06 20100919 4.8E-02 20110901 7.4E-02 20170517 7.4E-02 20170517
  1416 Renauxa            E. Bowell       10.40  0.15 0.79  28.9         0   0   0   0   0   0 33077  918 20101031  86.140374  64.762940 352.690521 10.042140 0.10312115   3.01997072 20100708 2.5E-02  1.8E-05 20100919 4.7E-02 20110317 6.1E-02 20180723 6.1E-02 20180723
  1417 Walinskia          E. Bowell       10.8   0.15                    0   0   0   0   0   0 26814 1006 20101031  79.084573 166.033367  96.303167  8.253125 0.07201009   2.97903889 20100908 5.2E-02 -1.8E-04 20100919 4.1E-02 20111120 6.5E-02 20190420 7.1E-02 20200803
  1418 Fayeta             E. Bowell       12.09  0.15 0.92  10.0         0   0   0   0   0   0 29101 1080 20101031 357.432292 324.312498 355.161030  7.197826 0.20379079   2.24144588 20100731 3.9E-02 -2.4E-04 20100919 4.5E-02 20111229 8.5E-02 20170825 8.5E-02 20170825
  1419 Danzig             E. Bowell       11.3   0.15       17.5         0   0   0   0   0   0 28825 1064 20101031  63.547555 232.761150 213.573830  5.725622 0.14628444   2.29312591 20100630 1.9E-02  1.6E-05 20100919 4.8E-02 20110426 6.3E-02 20161112 6.3E-02 20161112
  1420 Radcliffe          E. Bowell       11.5   0.15       23.8         0   0   0   0   0   0 28666 1146 20101031 157.430371  71.464756 261.198771  3.488363 0.07691313   2.74857540 20100630 2.1E-02  5.6E-05 20100919 4.2E-02 20110222 6.3E-02 20170715 6.3E-02 20170715
  1421 Esperanto          E. Bowell       10.3   0.15       43.3         0   0   0   0   0   0 37743  894 20101031 233.439964 164.961995  42.644546  9.808758 0.08184206   3.08816728 20100307 3.3E-02  1.7E-04 20100919 4.8E-02 20101216 6.8E-02 20180506 6.8E-02 20180506
  1422 Stromgrenia        E. Bowell       13.42  0.15 0.87               0   0   0   0   0   0 27036 1076 20101031 338.648896 170.836371 201.695406  2.676481 0.16779905   2.24757464 20100908 4.4E-02 -4.0E-04 20100919 4.1E-02 20120209 6.5E-02 20171002 6.5E-02 20171002
  1423 Jose               E. Bowell       10.5   0.15       26.1         0   0   0   0   0   0 26845 1178 20101031 105.101296 318.800158  58.599348  2.906203 0.07861536   2.86033924 20100630 2.2E-02  4.7E-05 20100919 4.1E-02 20110224 6.5E-02 20180908 6.5E-02 20180908
  1424 Sundmania          E. Bowell        9.5   0.15       70.8         0   0   0   0   0   0 33373 1060 20101031 123.351545 301.648282  43.024039  9.178123 0.06341423   3.18672118 20100630 3.0E-02  1.0E-04 20100919 5.1E-02 20110128 7.0E-02 20190711 6.9E-02 20190711
  1425 Tuorla             E. Bowell       11.3   0.15       14.9         0   0   0   0   0   0 26815  908 20101031 178.239284 340.720867 186.037834 12.979285 0.10068834   2.61359662 20100908 3.9E-02 -1.7E-04 20100919 5.0E-02 20111129 6.7E-02 20170307 7.1E-02 20210204
  1426 Riviera            E. Bowell       10.8   0.15       15.4         0   0   0   0   0   0 26618 1182 20101031 237.370910 275.128498 335.089857  9.063385 0.16216658   2.57984831 20100811 2.3E-02  4.9E-05 20100919 3.9E-02 20110203 9.7E-02 20200512 9.8E-02 20200517
  1427 Ruvuma             E. Bowell       10.7   0.15       37.6         0   0   0   0   0   0 29470  938 20101031 344.655618 242.464917  78.499190  9.336909 0.20973170   2.75083294 20100811 3.6E-02 -1.4E-04 20100919 5.0E-02 20111110 8.6E-02 20150818 8.6E-02 20150818
  1428 Mombasa            E. Bowell       10.9   0.15       56.6         0   0   0   0   0   0 26607  853 20101031 144.212830 251.365102 115.850384 17.324321 0.13821530   2.81137413 20100518 2.2E-02  3.4E-05 20100919 4.3E-02 20110325 6.0E-02 20131014 6.0E-02 20131014
  1429 Pemba              E. Bowell       12.5   0.15                    0   0   0   0   0   0 26668  916 20101031 323.590279 297.999350  47.730204  7.749451 0.33615651   2.55336467 20100811 2.8E-02  4.1E-05 20100919 6.1E-02 20110326 9.5E-02 20191212 9.4E-02 20191212
  1430 Somalia            E. Bowell       12.8   0.15                    0   0   0   0   0   0 26654 1181 20101031 302.738427 351.565380 327.448442  3.285671 0.19610624   2.56101190 20100811 2.5E-02  1.7E-05 20100919 6.1E-02 20110909 9.9E-02 20190803 9.8E-02 20190803
  1431 Luanda             E. Bowell       11.5   0.15                    0   0   0   0   0   0 26412  864 20101031  73.230516 223.316548 117.902227 14.012346 0.18510815   2.61780705 20091214 3.8E-02  1.9E-04 20100919 5.6E-02 20101213 8.9E-02 20181007 8.9E-02 20181007
  1432 Ethiopia           E. Bowell       11.7   0.15                    0   0   0   0   0   0 26652  918 20101031 315.908807 218.428263 123.385009  8.276795 0.22684225   2.38093489 20100811 2.8E-02 -7.0E-05 20100919 6.3E-02 20111130 1.1E-01 20180918 1.1E-01 20180918
  1433 Geramtina          E. Bowell       11.4   0.15                    0   0   0   0   0   0 26566  828 20101031 211.475963  94.485396 321.662171  8.234485 0.17180234   2.79524052 20100829 3.2E-02 -8.3E-05 20100919 5.6E-02 20110728 6.6E-02 20121203 6.6E-02 20121203
  1434 Margot             E. Bowell       10.43  0.15 0.81  29.6         0   0   0   0   0   0 37992 1102 20101031 340.567292 143.972994 152.776778 10.815582 0.06095319   3.01721813 20100908 3.6E-02 -1.3E-04 20100919 5.9E-02 20110902 7.0E-02 20160809 6.9E-02 20160809
  1435 Garlena            E. Bowell       12.8   0.15       17.6         0   0   0   0   0   0 26744  915 20101031  46.286221 268.807603 189.251514  4.036989 0.24999768   2.64496857 20100708 2.0E-02  6.5E-06 20100919 4.9E-02 20110425 7.3E-02 20190128 7.3E-02 20190128
  1436 Salonta            E. Bowell       10.3   0.15       62.9         0   0   0   0   0   0 26778  916 20101031 247.312154  29.045876 260.710366 13.889424 0.06669696   3.14661983 20100518 2.9E-02  2.9E-05 20100919 5.6E-02 20110405 7.0E-02 20170510 6.9E-02 20170510
  1437 Diomedes           E. Bowell        8.30  0.15 0.70 164.3         0   0   0   0   0   0 26495 1012 20101031  11.928838 128.037397 315.827627 20.511562 0.04507341   5.17398267 20100630 3.1E-02  8.2E-05 20100919 4.3E-02 20110119 5.7E-02 20140503 5.7E-02 20140503
  1438 Wendeline          E. Bowell       11.4   0.15       41.7         0   0   4   0   0   0 26527 1197 20101031 320.170018 130.391781 238.417376  2.038114 0.23726871   3.15908209 20100708 3.3E-02 -1.4E-04 20100919 6.9E-02 20111005 7.3E-02 20171112 7.2E-02 20171112
  1439 Vogtia             E. Bowell       10.45  0.15 0.75  47.9         0   0   1   0   0   0 26434  986 20101031 328.450280 100.952071  35.615726  4.206125 0.11686180   3.99410423 20100811 3.6E-02  1.4E-04 20100919 5.8E-02 20110119 7.0E-02 20200328 7.0E-02 20200328
  1440 Rostia             E. Bowell       11.8   0.15                    0   0   0   0   0   0 26612  841 20101031  15.482590 349.603595  46.856554  2.284803 0.19590449   3.15001376 20100908 4.9E-02  3.4E-04 20100919 6.8E-02 20101124 6.8E-02 20101124 6.7E-02 20101124
  1441 Bolyai             E. Bowell       13.1   0.15       14.8         0   0   0   0   0   0 26333  718 20101031  71.100893 115.051135 254.330824 13.907290 0.23794612   2.63125500 20100111 3.1E-02  1.4E-04 20100919 6.0E-02 20110126 8.2E-02 20181122 8.2E-02 20181122
  1442 Corvina            E. Bowell       11.57  0.15 0.87               0   0   0   0   0   0 28620 1294 20101031  94.773300 125.570704 220.951925  1.254453 0.07944601   2.87326451 20100307 2.8E-02  1.2E-04 20100919 4.4E-02 20110101 6.2E-02 20180701 6.2E-02 20180701
  1443 Ruppina            E. Bowell       11.4   0.15                    0   0   0   0   0   0 28800 1331 20101031 292.046093 162.954218 175.120534  1.928494 0.05933085   2.93731783 20100829 2.5E-02 -7.4E-05 20100919 5.0E-02 20110821 5.6E-02 20160817 5.6E-02 20160817
  1444 Pannonia           E. Bowell       11.1   0.15       27.6         0   0   0   0   0   0 26365  717 20101031 222.863165 311.713155 303.357518 17.767058 0.13926919   3.15168407 20100630 3.2E-02  1.1E-04 20100919 5.0E-02 20110114 1.2E-01 20180504 1.2E-01 20180504
  1445 Konkolya           E. Bowell       11.84  0.15 0.66               0   0   0   0   0   0 21089 1131 20101031 190.131728 271.506251  89.288216  2.284721 0.17758105   3.12369564 20100829 2.2E-02  1.5E-06 20100919 4.3E-02 20110430 8.2E-02 20180921 8.2E-02 20180921
  1446 Sillanpaa          E. Bowell       12.7   0.15                    0   0   0   0   0   0 26516  924 20101031 144.382722 196.356604  17.586957  5.257527 0.10051866   2.24709475 20100908 4.7E-02 -3.1E-05 20100919 4.7E-02 20100917 7.9E-02 20160521 7.9E-02 20160521
  1447 Utra               E. Bowell       11.3   0.15                    0   0   0   0   0   0 26366 1068 20101031  33.653110  65.541574  35.611300  4.787043 0.04047520   2.53499163 20100708 2.4E-02  4.3E-05 20100919 4.6E-02 20110310 6.4E-02 20160702 6.8E-02 20200628
  1448 Lindbladia         E. Bowell       12.6   0.15       20.6         0   0   0   0   0   0 26228  849 20101031 333.341500  74.684223  44.947344  5.819868 0.18376088   2.37302393 20091123 3.4E-02  2.5E-04 20100919 8.0E-02 20110113 8.0E-02 20110113 8.0E-02 20110113
  1449 Virtanen           E. Bowell       12.4   0.15                    0   0   0   0   0   0 29969 1105 20101031 265.860110 131.764482 110.823630  6.638481 0.14269284   2.22222515 20100811 2.0E-02  6.8E-05 20100919 5.9E-02 20110319 7.6E-02 20180612 7.6E-02 20180612
  1450 Raimonda           E. Bowell       11.9   0.15       14.9         0   0   0   0   0   0 26434 1042 20101031 127.199668  13.763621  74.947156  4.864830 0.17135367   2.61185231 20100708 1.9E-02 -2.9E-05 20100919 4.4E-02 20110621 7.2E-02 20180113 7.2E-02 20180113
  1451 Grano              E. Bowell       12.6   0.15                    0   0   0   0   0   0 26398 1184 20101031  28.153050  51.255106 175.363189  5.110891 0.11741248   2.20291856 20100713 2.1E-02 -3.1E-05 20100919 4.2E-02 20110926 7.2E-02 20200413 7.5E-02 20200429
  1452 Hunnia             E. Bowell       12.0   0.15                    0   0   0   0   0   0 22396  741 20101031 105.007484  94.905779  21.432032 14.204740 0.20153214   3.11205689 20100811 3.1E-02 -2.4E-05 20100919 6.0E-02 20110617 8.2E-02 20191206 8.2E-02 20191206
  1453 Fennia             E. Bowell       12.69  0.15 0.94   7.3         0   0   0   0   0   0 26199  590 20101031 209.985666 254.579530   7.127913 23.678258 0.02847571   1.89687208 20100110 3.0E-02  9.2E-05 20100919 6.2E-02 20110224 7.8E-02 20140519 7.8E-02 20140519
  1454 Kalevala           E. Bowell       12.8   0.15                    0   0   0   0   0   0 27194  955 20101031 213.071061 134.422510 352.615297  5.097150 0.14383565   2.36497322 20100908 4.0E-02 -2.6E-04 20100919 6.2E-02 20111215 7.0E-02 20160221 7.0E-02 20160221
  1455 Mitchella          E. Bowell       12.8   0.15                    0   0   0   0   0   0 26575  997 20101031 310.020282 100.132845 128.413601  7.750100 0.12551381   2.24670405 20100708 1.8E-02  5.8E-05 20100919 7.5E-02 20110522 8.0E-02 20180716 7.9E-02 20180716
  1456 Saldanha           E. Bowell       10.93  0.15 0.69  43.6         0   0   0   0   0   0 30631  909 20101031 246.750807  62.981388 283.002257 10.493076 0.21181197   3.21302649 20100630 3.1E-02 -3.2E-05 20100919 7.0E-02 20110628 8.7E-02 20170802 8.6E-02 20170802
  1457 Ankara             E. Bowell       10.6   0.15                    0   0   0   0   0   0 27958 1043 20101031 270.781599 296.780015 296.361825  6.097557 0.15660168   2.69591171 20100630 2.3E-02  6.9E-05 20100919 5.0E-02 20110223 8.0E-02 20160516 8.0E-02 20160516
  1458 Mineura            E. Bowell       11.5   0.15       17.2         0   0   0   0   0   0 26653 1043 20101031 119.256446 100.459593 181.679596 12.539837 0.18143111   2.62549295 20100908 3.7E-02  2.4E-04 20100919 4.9E-02 20101123 7.5E-02 20130603 7.5E-02 20130603
  1459 Magnya             E. Bowell        9.9   0.15       29.4         0   0   0   0   0   0 26577  815 20101031  39.422997 328.814322  41.553553 16.946955 0.23499396   3.14109849 20100817 4.7E-02  3.1E-04 20100919 6.5E-02 20101126 7.8E-02 20150909 7.7E-02 20150909
  1460 Haltia             E. Bowell       13.1   0.15                    0   0   0   0   0   0 26569  813 20101031 358.347860 358.028169  74.262520  6.685012 0.18670898   2.54273053 20100908 4.2E-02  1.1E-04 20100919 6.3E-02 20101223 9.2E-02 20181204 9.1E-02 20181204
  1461 Jean-Jacques       E. Bowell       10.01  0.15 0.71  33.3         0   0   0   0   0   0 27321  749 20101031  98.523130 334.699967 104.832934 15.324242 0.04404387   3.12794820 20100604 3.0E-02 -1.1E-07 20100919 5.5E-02 20110429 7.1E-02 20180817 7.1E-02 20180817
  1462 Zamenhof           E. Bowell       10.8   0.15       25.8         0   0   0   0   0   0 26387 1136 20101031 284.356148 189.138576  24.788112  0.968340 0.10869309   3.14778588 20100418 2.8E-02  9.2E-05 20100919 4.9E-02 20110129 7.0E-02 20180604 7.0E-02 20180604
  1463 Nordenmarkia       E. Bowell       10.5   0.15       44.5         0   0   0   0   0   0 26378  812 20101031  92.328213  77.021750 329.886985  7.299450 0.18857291   3.15657782 20100518 2.4E-02  1.9E-05 20100919 4.5E-02 20110406 7.0E-02 20190919 7.0E-02 20190919
  1464 Armisticia         E. Bowell       11.0   0.15       27.5         0   0   0   0   0   0 25833  932 20101031 150.793697  54.318923  87.004435 11.556316 0.05129801   3.00093828 20100811 3.8E-02 -1.6E-04 20100919 5.2E-02 20110904 6.4E-02 20190205 6.4E-02 20190205
  1465 Autonoma           E. Bowell       11.6   0.15                    0   0   0   0   0   0 26288  972 20101031 242.162119  51.446446 166.997672  9.925743 0.17844331   3.02534117 20100630 3.3E-02  1.5E-04 20100919 5.2E-02 20110101 7.5E-02 20170307 7.5E-02 20170307
  1466 Mundleria          E. Bowell       11.9   0.15       21.5         0   0   0   0   0   0 26243  996 20101031 295.608111  74.432318 155.114847 13.139872 0.15823138   2.37676995 20100630 2.0E-02  3.9E-05 20100919 6.5E-02 20110412 7.4E-02 20150621 7.3E-02 20150621
  1467 Mashona            E. Bowell        8.57  0.15 0.72 112.0 C       0   0   0   0   0   0 26226  840 20101031 218.699622 349.750937 326.592909 21.963482 0.13394153   3.38166734 20100630 2.8E-02  4.6E-05 20100919 5.6E-02 20110327 9.0E-02 20180530 9.0E-02 20180530
  1468 Zomba              E. Bowell       12.7   0.15       17.7         8   0   0   0   0   1 26329  845 20101031  58.431095  22.850369 308.989874  9.945808 0.27112928   2.19537980 20100908 3.4E-02  2.2E-04 20100919 5.0E-02 20101129 1.0E-01 20160629 1.0E-01 20160629
  1469 Linzia             E. Bowell        9.6   0.15       59.0         0   0   0   0   0   0 28957 1001 20101031 324.367306 209.092080 189.007308 13.400653 0.07026058   3.12812860 20100829 5.0E-02 -9.6E-05 20100919 5.1E-02 20100908 6.1E-02 20180117 6.1E-02 20180117
  1470 Carla              E. Bowell       11.0   0.15       37.0         0   0   0   0   0   0 26224 1195 20101031 316.501301 342.940227 358.920580  3.221845 0.06229486   3.15891386 20100726 3.8E-02 -1.8E-04 20100919 5.3E-02 20110922 6.5E-02 20160727 6.6E-02 20210602
  1471 Tornio             E. Bowell       10.7   0.15       33.0         0   0   0   0   0   0 26265  788 20101031 358.898560  92.832583 322.101503 13.623679 0.11714259   2.71623889 20100908 4.9E-02  3.2E-04 20100919 6.6E-02 20101122 7.8E-02 20191129 7.8E-02 20191129
  1472 Muonio             E. Bowell       12.7   0.15                    0   0   0   0   0   0 28776 1048 20101031 229.436404 318.804145  45.235974  4.567608 0.19862447   2.23423628 20100708 1.7E-02  1.9E-07 20100919 6.2E-02 20110710 7.4E-02 20180926 7.4E-02 20180926
  1473 Ounas              E. Bowell       11.8   0.15       17.6         0   0   0   0   0   0 26103  952 20101031 191.516269 129.114030 216.699216 13.648099 0.23549570   2.57608000 20100518 2.2E-02 -2.4E-05 20100919 3.5E-02 20110411 8.4E-02 20160727 8.4E-02 20160727
  1474 Beira              E. Bowell       12.66  0.15 0.63               8   0   0   0   0   1 27356  405 20101031 193.956403  84.059478 323.544231 26.678172 0.49096729   2.73327726 20100811 3.8E-02 -5.2E-05 20100919 6.5E-02 20110611 1.3E-01 20120927 1.3E-01 20120927
  1475 Yalta              E. Bowell       12.8   0.15                    0   0   0   0   0   0 33945 1118 20101031 284.807187 201.468607 200.224894  4.499030 0.16842956   2.34860168 20100908 3.1E-02 -1.8E-04 20100919 5.7E-02 20111231 6.7E-02 20181123 6.7E-02 20181123
  1476 Cox                E. Bowell       12.9   0.15                    0   0   0   0   0   0 26894  869 20101031 205.268744 349.723755 330.680651  6.323485 0.18913847   2.28164112 20100713 1.9E-02  4.3E-05 20100919 6.1E-02 20110407 1.3E-01 20150711 1.3E-01 20150711
  1477 Bonsdorffia        E. Bowell       11.59  0.15 0.72  28.1         0   0   0   0   0   0 26475  624 20101031 359.632576 103.009695 320.719546 15.720708 0.27623432   3.19656088 20100811 5.1E-02  2.3E-04 20100919 8.4E-02 20110105 8.4E-02 20110105 8.3E-02 20110105
